OriginAirportCode	DestinationAirportCode	FlightDate	FinalScore	Total Dollar	Total Points	IsDomesticRoute	LastDayOfFare	Monday	Tuesday	Wednesday	Thursday	Friday	Saturday	Sunday
DCA	RSW	12/31/17 20:59	720.94	119.33	5205.6	1	3/20/18 8:23	1	1	1	0	1	1	1
DCA	RSW	12/31/17 20:59	720.94	119.33	5205.6	1	3/20/18 8:23	1	1	1	0	1	1	1
BDL	RSW	11/30/17 10:33	768.71	161.05	5205.6	1	3/28/18 10:42	1	1	1	1	1	1	1
BDL	RSW	11/30/17 10:33	768.71	161.05	5205.6	1	3/28/18 10:42	1	1	1	1	1	1	1
BDL	RSW	12/6/17 10:33	844.36	107.56	5205.6	1	3/28/18 10:42	1	1	1	0	0	0	1
BDL	RSW	12/6/17 10:33	844.36	107.56	5205.6	1	3/28/18 10:42	1	1	1	0	0	0	1
BDL	RSW	12/6/17 10:33	883.36	130.03	5205.6	1	3/28/18 10:42	1	1	1	1	1	0	1
BDL	RSW	12/6/17 10:33	883.36	130.03	5205.6	1	3/28/18 10:42	1	1	1	1	1	0	1
BDL	RSW	12/6/17 10:33	931.24	108.63	5205.6	1	3/28/18 10:42	1	1	1	1	1	0	1
BDL	RSW	12/6/17 10:33	931.24	108.63	5205.6	1	3/28/18 10:42	1	1	1	1	1	0	1
BOS	SAN	1/16/18 7:00	256.62	128.96	5205.6	1	3/7/18 9:12	0	1	1	0	0	0	0
BOS	SAN	1/16/18 7:00	256.62	128.96	5205.6	1	3/7/18 9:12	0	1	1	0	0	0	0
JFK	SAN	12/13/17 9:00	371.22	263.75	5205.6	1	3/28/18 7:30	1	1	1	1	1	1	1
JFK	SAN	12/13/17 9:00	371.22	263.75	5205.6	1	3/28/18 7:30	1	1	1	1	1	1	1
JFK	SAN	12/13/17 9:00	570.4	217.75	5205.6	1	3/26/18 7:30	1	1	1	1	1	1	1
JFK	SAN	12/13/17 9:00	570.4	217.75	5205.6	1	3/26/18 7:30	1	1	1	1	1	1	1
JFK	SAN	12/13/17 9:00	593.76	150.35	5205.6	1	3/7/18 7:30	0	1	1	0	0	1	0
JFK	SAN	12/13/17 9:00	593.76	150.35	5205.6	1	3/7/18 7:30	0	1	1	0	0	1	0
FLL	SAN	12/7/17 17:38	654.28	177.1	5205.6	1	3/28/18 17:29	1	1	1	1	1	1	1
FLL	SAN	12/7/17 17:38	654.28	177.1	5205.6	1	3/28/18 17:29	1	1	1	1	1	1	1
FLL	SAN	12/7/17 17:38	683.97	161.05	5205.6	1	3/28/18 17:29	1	1	1	1	1	1	0
FLL	SAN	12/7/17 17:38	683.97	161.05	5205.6	1	3/28/18 17:29	1	1	1	1	1	1	0
FLL	SAN	1/12/18 17:25	684.32	118.26	5205.6	1	3/14/18 17:29	0	0	0	1	1	0	0
FLL	SAN	1/12/18 17:25	684.32	118.26	5205.6	1	3/14/18 17:29	0	0	0	1	1	0	0
FLL	SAN	12/7/17 17:38	736.99	155.7	5205.6	1	3/28/18 17:29	1	0	1	1	1	1	0
FLL	SAN	12/7/17 17:38	736.99	155.7	5205.6	1	3/28/18 17:29	1	0	1	1	1	1	0
JFK	SAN	12/13/17 9:00	736.99	163.19	5205.6	1	3/7/18 7:30	1	1	1	1	1	1	1
JFK	SAN	12/13/17 9:00	736.99	163.19	5205.6	1	3/7/18 7:30	1	1	1	1	1	1	1
BOS	SAN	12/8/17 7:00	747.91	187.8	5205.6	1	3/7/18 9:12	1	1	1	1	1	1	1
BOS	SAN	12/8/17 7:00	747.91	187.8	5205.6	1	3/7/18 9:12	1	1	1	1	1	1	1
FLL	SAN	12/13/17 17:38	789.28	145.02	5205.6	1	3/28/18 17:29	1	0	1	1	1	1	0
FLL	SAN	12/13/17 17:38	789.28	145.02	5205.6	1	3/28/18 17:29	1	0	1	1	1	1	0
BOS	SAN	12/9/17 16:40	808.92	166.4	5205.6	1	3/7/18 9:12	1	1	1	1	1	1	1
BOS	SAN	12/9/17 16:40	808.92	166.4	5205.6	1	3/7/18 9:12	1	1	1	1	1	1	1
BOS	SAN	12/9/17 16:40	824.46	161.05	5205.6	1	3/7/18 9:12	1	1	1	1	1	1	1
BOS	SAN	12/9/17 16:40	824.46	161.05	5205.6	1	3/7/18 9:12	1	1	1	1	1	1	1
BOS	SAN	1/14/18 7:00	851.13	150.35	5205.6	1	3/7/18 9:12	1	1	1	1	1	0	1
BOS	SAN	1/14/18 7:00	851.13	150.35	5205.6	1	3/7/18 9:12	1	1	1	1	1	0	1
BOS	SAV	12/13/17 9:46	41.06	102.21	5205.6	1	12/18/17 11:27	1	1	1	1	1	1	1
BOS	SAV	12/13/17 9:46	41.06	102.21	5205.6	1	12/18/17 11:27	1	1	1	1	1	1	1
JFK	SAV	12/6/17 7:15	620.77	102.21	5205.6	1	3/28/18 6:53	1	1	1	1	1	1	1
JFK	SAV	12/6/17 7:15	620.77	102.21	5205.6	1	3/28/18 6:53	1	1	1	1	1	1	1
JFK	SAV	12/6/17 7:15	634.45	100.07	5205.6	1	3/28/18 6:53	1	1	1	1	1	1	1
JFK	SAV	12/6/17 7:15	634.45	100.07	5205.6	1	3/28/18 6:53	1	1	1	1	1	1	1
JFK	SAV	12/6/17 7:15	643.02	95.8	5205.6	1	3/28/18 6:53	1	1	1	1	1	1	1
JFK	SAV	12/6/17 7:15	643.02	95.8	5205.6	1	3/28/18 6:53	1	1	1	1	1	1	1
JFK	SAV	12/6/17 7:15	664.75	86.17	5205.6	1	3/7/18 7:02	1	1	1	1	1	1	1
JFK	SAV	12/6/17 7:15	664.75	86.17	5205.6	1	3/7/18 7:02	1	1	1	1	1	1	1
BOS	SAV	12/2/17 9:46	736.39	139.66	5205.6	1	3/27/18 13:21	1	1	1	1	0	1	1
BOS	SAV	12/2/17 9:46	736.39	139.66	5205.6	1	3/27/18 13:21	1	1	1	1	0	1	1
BOS	SAV	12/6/17 9:46	739.72	138.59	5205.6	1	3/27/18 13:21	1	1	1	1	0	1	1
BOS	SAV	12/6/17 9:46	739.72	138.59	5205.6	1	3/27/18 13:21	1	1	1	1	0	1	1
JFK	SAV	12/6/17 7:15	754.95	70.12	5205.6	1	2/14/18 7:11	1	1	1	1	0	1	0
JFK	SAV	12/6/17 7:15	754.95	70.12	5205.6	1	2/14/18 7:11	1	1	1	1	0	1	0
BOS	SAV	12/6/17 9:46	756.86	112.91	5205.6	1	2/13/18 9:51	1	1	1	1	0	1	0
BOS	SAV	12/6/17 9:46	756.86	112.91	5205.6	1	2/13/18 9:51	1	1	1	1	0	1	0
BOS	SAV	12/6/17 9:46	824.46	118.26	5205.6	1	3/6/18 10:36	1	1	1	1	0	1	1
BOS	SAV	12/6/17 9:46	824.46	118.26	5205.6	1	3/6/18 10:36	1	1	1	1	0	1	1
FLL	SDQ	3/2/18 7:27	-13.54	171.8	5205.6	0	3/28/18 7:27	1	1	1	1	1	1	1
FLL	SDQ	3/2/18 7:27	-13.54	171.8	5205.6	0	3/28/18 7:27	1	1	1	1	1	1	1
SJU	SDQ	1/13/18 12:39	6.67	132.8	5205.6	0	1/23/18 12:39	1	1	1	1	1	1	1
SJU	SDQ	1/13/18 12:39	6.67	132.8	5205.6	0	1/23/18 12:39	1	1	1	1	1	1	1
SJU	SDQ	11/30/17 11:38	11.32	162.8	5205.6	0	3/27/18 16:34	1	1	1	1	1	1	1
SJU	SDQ	11/30/17 11:38	11.32	162.8	5205.6	0	3/27/18 16:34	1	1	1	1	1	1	1
SJU	SDQ	12/2/17 12:00	32.88	152.8	5205.6	0	3/21/18 16:34	1	1	1	1	1	1	1
SJU	SDQ	12/2/17 12:00	32.88	152.8	5205.6	0	3/21/18 16:34	1	1	1	1	1	1	1
SJU	SDQ	12/2/17 12:00	37.69	149.8	5205.6	0	2/14/18 12:39	1	1	1	1	1	1	1
SJU	SDQ	12/2/17 12:00	37.69	149.8	5205.6	0	2/14/18 12:39	1	1	1	1	1	1	1
FLL	SDQ	1/17/18 7:58	42.2	211.8	5205.6	0	3/28/18 7:27	1	1	1	1	1	1	1
FLL	SDQ	1/17/18 7:58	42.2	211.8	5205.6	0	3/28/18 7:27	1	1	1	1	1	1	1
MCO	SDQ	12/2/17 21:41	43.34	357.8	5205.6	0	3/28/18 20:58	1	1	1	1	1	1	1
MCO	SDQ	12/2/17 21:41	43.34	357.8	5205.6	0	3/28/18 20:58	1	1	1	1	1	1	1
FLL	SDQ	1/17/18 7:58	49.87	207.8	5205.6	0	3/28/18 7:27	1	1	1	1	1	1	1
FLL	SDQ	1/17/18 7:58	49.87	207.8	5205.6	0	3/28/18 7:27	1	1	1	1	1	1	1
BOS	SDQ	12/31/17 22:05	64.44	324.8	5205.6	0	3/28/18 22:56	1	1	1	1	1	1	1
BOS	SDQ	12/31/17 22:05	64.44	324.8	5205.6	0	3/28/18 22:56	1	1	1	1	1	1	1
SJU	SDQ	12/2/17 12:00	66.15	142.8	5205.6	0	2/13/18 12:39	1	1	1	1	1	1	1
SJU	SDQ	12/2/17 12:00	66.15	142.8	5205.6	0	2/13/18 12:39	1	1	1	1	1	1	1
FLL	SDQ	1/21/18 7:58	92.92	196.8	5205.6	0	3/28/18 7:27	1	1	1	1	1	1	1
FLL	SDQ	1/21/18 7:58	92.92	196.8	5205.6	0	3/28/18 7:27	1	1	1	1	1	1	1
MCO	SDQ	12/6/17 21:41	95.16	327.8	5205.6	0	3/28/18 20:58	1	1	1	1	1	1	1
MCO	SDQ	12/6/17 21:41	95.16	327.8	5205.6	0	3/28/18 20:58	1	1	1	1	1	1	1
BOS	SDQ	12/31/17 22:05	145.2	299.8	5205.6	0	3/28/18 22:56	1	1	1	1	1	1	1
BOS	SDQ	12/31/17 22:05	145.2	299.8	5205.6	0	3/28/18 22:56	1	1	1	1	1	1	1
BOS	SDQ	1/11/18 22:58	146.16	297.8	5205.6	0	3/27/18 22:56	1	1	1	1	1	1	1
BOS	SDQ	1/11/18 22:58	146.16	297.8	5205.6	0	3/27/18 22:56	1	1	1	1	1	1	1
FLL	SDQ	1/26/18 7:58	147.28	181.8	5205.6	0	3/28/18 7:27	0	1	1	0	1	0	0
FLL	SDQ	1/26/18 7:58	147.28	181.8	5205.6	0	3/28/18 7:27	0	1	1	0	1	0	0
MCO	SDQ	12/6/17 21:41	170.76	302.8	5205.6	0	3/26/18 20:58	1	1	1	1	1	1	1
MCO	SDQ	12/6/17 21:41	170.76	302.8	5205.6	0	3/26/18 20:58	1	1	1	1	1	1	1
MCO	SDQ	12/6/17 21:41	216.72	268.8	5205.6	0	2/14/18 20:33	0	1	1	1	0	1	0
MCO	SDQ	12/6/17 21:41	216.72	268.8	5205.6	0	2/14/18 20:33	0	1	1	1	0	1	0
BOS	SDQ	1/11/18 22:58	264.04	274.8	5205.6	0	3/27/18 22:56	1	1	1	1	1	1	1
BOS	SDQ	1/11/18 22:58	264.04	274.8	5205.6	0	3/27/18 22:56	1	1	1	1	1	1	1
JFK	SDQ	1/16/18 5:02	275.61	261.8	5205.6	0	3/27/18 23:59	1	1	1	1	1	1	1
JFK	SDQ	1/16/18 5:02	275.61	261.8	5205.6	0	3/27/18 23:59	1	1	1	1	1	1	1
JFK	SDQ	1/16/18 5:02	354.31	246.8	5205.6	0	3/27/18 23:59	1	1	1	1	1	1	1
JFK	SDQ	1/16/18 5:02	354.31	246.8	5205.6	0	3/27/18 23:59	1	1	1	1	1	1	1
BOS	SDQ	1/16/18 22:58	401.2	249.8	5205.6	0	3/27/18 22:56	1	1	1	1	1	1	1
BOS	SDQ	1/16/18 22:58	401.2	249.8	5205.6	0	3/27/18 22:56	1	1	1	1	1	1	1
MCO	SDQ	1/16/18 20:33	425.52	217.8	5205.6	0	2/14/18 20:33	0	1	1	1	0	1	0
MCO	SDQ	1/16/18 20:33	425.52	217.8	5205.6	0	2/14/18 20:33	0	1	1	1	0	1	0
JFK	SDQ	1/16/18 5:02	426.3	236.8	5205.6	0	3/27/18 23:59	1	1	1	1	1	1	1
JFK	SDQ	1/16/18 5:02	426.3	236.8	5205.6	0	3/27/18 23:59	1	1	1	1	1	1	1
JFK	SDQ	1/16/18 5:02	452.64	232.8	5205.6	0	3/27/18 23:59	1	1	1	1	1	1	1
JFK	SDQ	1/16/18 5:02	452.64	232.8	5205.6	0	3/27/18 23:59	1	1	1	1	1	1	1
JFK	SDQ	1/18/18 23:55	520.03	221.8	5205.6	0	3/27/18 23:59	1	1	1	1	1	1	1
JFK	SDQ	1/18/18 23:55	520.03	221.8	5205.6	0	3/27/18 23:59	1	1	1	1	1	1	1
LGB	SEA	1/17/18 8:05	40.93	79.75	5205.6	1	1/24/18 8:05	1	1	1	1	1	1	1
LGB	SEA	1/17/18 8:05	40.93	79.75	5205.6	1	1/24/18 8:05	1	1	1	1	1	1	1
LGB	SEA	12/12/17 8:34	423.72	89.38	5205.6	1	1/25/18 14:31	0	1	1	0	0	0	0
LGB	SEA	12/12/17 8:34	423.72	89.38	5205.6	1	1/25/18 14:31	0	1	1	0	0	0	0
LGB	SEA	12/12/17 8:34	612.36	118.26	5205.6	1	3/14/18 14:29	1	1	1	1	1	1	0
LGB	SEA	12/12/17 8:34	612.36	118.26	5205.6	1	3/14/18 14:29	1	1	1	1	1	1	0
LGB	SEA	12/12/17 8:34	656.92	102.21	5205.6	1	3/7/18 8:32	0	1	1	0	0	1	0
LGB	SEA	12/12/17 8:34	656.92	102.21	5205.6	1	3/7/18 8:32	0	1	1	0	0	1	0
BOS	SEA	12/9/17 19:49	687.92	134.31	5205.6	1	2/13/18 8:59	0	1	1	0	0	1	0
BOS	SEA	12/9/17 19:49	687.92	134.31	5205.6	1	2/13/18 8:59	0	1	1	0	0	1	0
LGB	SEA	12/12/17 8:34	711.06	104.35	5205.6	1	3/14/18 14:29	1	1	1	1	1	1	0
LGB	SEA	12/12/17 8:34	711.06	104.35	5205.6	1	3/14/18 14:29	1	1	1	1	1	1	0
JFK	SEA	12/9/17 18:36	853.96	177.1	5205.6	1	3/15/18 18:15	1	1	1	1	1	1	0
JFK	SEA	12/9/17 18:36	853.96	177.1	5205.6	1	3/15/18 18:15	1	1	1	1	1	1	0
JFK	SEA	12/9/17 18:36	870.34	171.75	5205.6	1	3/15/18 18:15	1	1	1	1	1	1	0
JFK	SEA	12/9/17 18:36	870.34	171.75	5205.6	1	3/15/18 18:15	1	1	1	1	1	1	0
BOS	SEA	12/6/17 8:58	875.7	145.02	5205.6	1	2/14/18 8:59	1	1	1	1	1	1	1
BOS	SEA	12/6/17 8:58	875.7	145.02	5205.6	1	2/14/18 8:59	1	1	1	1	1	1	1
BOS	SEA	12/6/17 8:58	882.53	155.7	5205.6	1	3/7/18 6:18	1	1	1	1	1	1	1
BOS	SEA	12/6/17 8:58	882.53	155.7	5205.6	1	3/7/18 6:18	1	1	1	1	1	1	1
BOS	SEA	12/8/17 8:58	888.4	139.66	5205.6	1	2/13/18 8:59	1	1	1	1	1	1	1
BOS	SEA	12/8/17 8:58	888.4	139.66	5205.6	1	2/13/18 8:59	1	1	1	1	1	1	1
JFK	SEA	1/10/18 17:38	898.17	161.05	5205.6	1	3/15/18 18:15	1	1	1	1	1	1	0
JFK	SEA	1/10/18 17:38	898.17	161.05	5205.6	1	3/15/18 18:15	1	1	1	1	1	1	0
BOS	SEA	12/6/17 8:58	900.46	150.35	5205.6	1	3/7/18 6:18	1	1	1	1	1	1	1
BOS	SEA	12/6/17 8:58	900.46	150.35	5205.6	1	3/7/18 6:18	1	1	1	1	1	1	1
JFK	SEA	12/9/17 18:36	932.19	178.17	5205.6	1	3/28/18 18:16	1	1	1	1	1	1	1
JFK	SEA	12/9/17 18:36	932.19	178.17	5205.6	1	3/28/18 18:16	1	1	1	1	1	1	1
JFK	SEA	1/13/18 17:38	937.12	145.02	5205.6	1	3/15/18 18:15	0	1	1	1	1	1	0
JFK	SEA	1/13/18 17:38	937.12	145.02	5205.6	1	3/15/18 18:15	0	1	1	1	1	1	0
LGB	SFO	12/7/17 13:00	41.86	75.47	5205.6	1	3/28/18 15:47	1	1	1	1	1	1	1
LGB	SFO	12/7/17 13:00	41.86	75.47	5205.6	1	3/28/18 15:47	1	1	1	1	1	1	1
FLL	SFO	12/13/17 8:56	43.54	134.31	5205.6	1	12/14/17 8:54	1	1	1	1	1	1	1
FLL	SFO	12/13/17 8:56	43.54	134.31	5205.6	1	12/14/17 8:54	1	1	1	1	1	1	1
BOS	SFO	12/13/17 21:40	45.07	128.96	5205.6	1	12/13/17 21:40	1	1	1	1	1	1	1
BOS	SFO	12/13/17 21:40	45.07	128.96	5205.6	1	12/13/17 21:40	1	1	1	1	1	1	1
LGB	SFO	12/7/17 13:00	97.33	71.19	5205.6	1	3/28/18 15:47	1	1	1	1	1	1	1
LGB	SFO	12/7/17 13:00	97.33	71.19	5205.6	1	3/28/18 15:47	1	1	1	1	1	1	1
LGB	SFO	12/7/17 13:00	196.76	65.61	5205.6	1	3/28/18 15:47	1	1	1	1	1	1	1
LGB	SFO	12/7/17 13:00	196.76	65.61	5205.6	1	3/28/18 15:47	1	1	1	1	1	1	1
LGB	SFO	12/7/17 13:00	201.81	64.77	5205.6	1	3/28/18 15:47	1	1	1	1	1	1	1
LGB	SFO	12/16/17 20:35	201.81	64.77	5205.6	1	3/7/18 6:45	1	1	1	1	1	1	0
JFK	SFO	12/6/17 7:00	524.63	193.14	5205.6	1	3/28/18 21:52	1	1	1	1	1	1	1
JFK	SFO	12/6/17 7:00	524.63	193.14	5205.6	1	3/28/18 21:52	1	1	1	1	1	1	1
LGB	SFO	12/21/17 6:50	554.4	55.14	5205.6	1	3/3/18 12:52	1	1	1	1	1	1	0
LGB	SFO	12/21/17 6:50	554.4	55.14	5205.6	1	3/3/18 12:52	1	1	1	1	1	1	0
JFK	SFO	12/6/17 7:00	670.68	171.75	5205.6	1	3/28/18 21:52	1	1	1	1	1	1	1
JFK	SFO	12/6/17 7:00	670.68	171.75	5205.6	1	3/28/18 21:52	1	1	1	1	1	1	1
BOS	SFO	12/13/17 21:40	682.48	155.7	5205.6	1	2/14/18 6:40	0	1	1	0	0	1	0
BOS	SFO	12/13/17 21:40	682.48	155.7	5205.6	1	2/14/18 6:40	0	1	1	0	0	1	0
BOS	SFO	12/13/17 21:40	689.68	150.35	5205.6	1	2/14/18 6:40	0	1	1	0	0	1	0
BOS	SFO	12/13/17 21:40	689.68	150.35	5205.6	1	2/14/18 6:40	0	1	1	0	0	1	0
JFK	SFO	12/6/17 7:00	706.21	166.4	5205.6	1	3/27/18 9:29	1	1	1	1	1	1	1
JFK	SFO	12/6/17 7:00	706.21	166.4	5205.6	1	3/27/18 9:29	1	1	1	1	1	1	1
JFK	SFO	12/13/17 20:10	774.64	155.7	5205.6	1	3/27/18 9:29	1	1	1	1	1	1	1
JFK	SFO	12/13/17 20:10	774.64	155.7	5205.6	1	3/27/18 9:29	1	1	1	1	1	1	1
FLL	SFO	12/13/17 8:56	795.9	166.4	5205.6	1	3/28/18 8:51	1	1	1	1	1	1	0
FLL	SFO	12/13/17 8:56	795.9	166.4	5205.6	1	3/28/18 8:51	1	1	1	1	1	1	0
JFK	SFO	12/13/17 20:10	795.9	139.66	5205.6	1	3/21/18 21:52	1	1	1	1	1	1	1
JFK	SFO	12/13/17 20:10	795.9	139.66	5205.6	1	3/21/18 21:52	1	1	1	1	1	1	1
FLL	SFO	12/13/17 8:56	818.37	161.05	5205.6	1	3/28/18 8:51	1	1	1	1	1	1	0
FLL	SFO	12/13/17 8:56	818.37	161.05	5205.6	1	3/28/18 8:51	1	1	1	1	1	1	0
FLL	SFO	12/13/17 8:56	846.48	178.17	5205.6	1	3/28/18 8:51	1	1	1	1	1	1	1
FLL	SFO	12/13/17 8:56	846.48	178.17	5205.6	1	3/28/18 8:51	1	1	1	1	1	1	1
FLL	SFO	12/13/17 8:56	862.26	150.35	5205.6	1	3/7/18 8:27	1	1	1	1	1	1	0
FLL	SFO	12/13/17 8:56	862.26	150.35	5205.6	1	3/7/18 8:27	1	1	1	1	1	1	0
BOS	SFO	12/13/17 21:40	870.34	166.4	5205.6	1	2/14/18 6:40	1	1	1	1	1	1	1
BOS	SFO	12/13/17 21:40	870.34	166.4	5205.6	1	2/14/18 6:40	1	1	1	1	1	1	1
BOS	SFO	12/13/17 21:40	883.36	161.05	5205.6	1	2/14/18 6:40	1	1	1	1	1	1	1
BOS	SFO	12/13/17 21:40	883.36	161.05	5205.6	1	2/14/18 6:40	1	1	1	1	1	1	1
LGB	SJC	1/9/18 17:09	21.03	59.42	5205.6	1	1/13/18 20:40	1	1	1	1	1	1	1
LGB	SJC	1/9/18 17:09	21.03	59.42	5205.6	1	1/13/18 20:40	1	1	1	1	1	1	1
BOS	SJC	12/7/17 18:20	47.42	134.31	5205.6	1	12/11/17 18:20	1	1	1	1	1	1	1
BOS	SJC	12/7/17 18:20	47.42	134.31	5205.6	1	12/11/17 18:20	1	1	1	1	1	1	1
BOS	SJC	12/7/17 18:20	48.28	118.26	5205.6	1	12/11/17 18:20	1	1	1	1	1	1	1
BOS	SJC	12/7/17 18:20	48.28	118.26	5205.6	1	12/11/17 18:20	1	1	1	1	1	1	1
LGB	SJC	1/4/18 6:45	140.45	60.26	5205.6	1	1/13/18 20:40	1	1	1	1	1	1	1
LGB	SJC	1/4/18 6:45	140.45	60.26	5205.6	1	1/13/18 20:40	1	1	1	1	1	1	1
LGB	SJC	12/7/17 17:20	142.09	75.47	5205.6	1	3/28/18 11:00	1	1	1	1	1	1	1
LGB	SJC	12/7/17 17:20	142.09	75.47	5205.6	1	3/28/18 11:00	1	1	1	1	1	1	1
LGB	SJC	12/7/17 17:20	214.7	70.12	5205.6	1	3/28/18 11:00	1	1	1	1	1	1	0
LGB	SJC	12/7/17 17:20	214.7	70.12	5205.6	1	3/28/18 11:00	1	1	1	1	1	1	0
LGB	SJC	12/14/17 11:11	315.44	65.61	5205.6	1	3/28/18 11:00	1	1	1	1	1	1	0
LGB	SJC	12/14/17 11:11	315.44	65.61	5205.6	1	3/28/18 11:00	1	1	1	1	1	1	0
JFK	SJC	12/7/17 17:27	570.4	225.24	5205.6	1	3/28/18 19:17	1	1	1	1	1	1	1
JFK	SJC	12/7/17 17:27	570.4	225.24	5205.6	1	3/28/18 19:17	1	1	1	1	1	1	1
JFK	SJC	12/7/17 17:27	740.94	193.14	5205.6	1	3/28/18 19:17	1	1	1	1	1	0	1
JFK	SJC	12/7/17 17:27	740.94	193.14	5205.6	1	3/28/18 19:17	1	1	1	1	1	0	1
JFK	SJC	12/14/17 17:30	772.48	171.75	5205.6	1	3/28/18 19:17	1	1	1	1	1	0	1
JFK	SJC	12/14/17 17:30	772.48	171.75	5205.6	1	3/28/18 19:17	1	1	1	1	1	0	1
JFK	SJC	1/12/18 18:11	803.79	139.66	5205.6	1	3/21/18 19:17	1	1	1	1	1	0	0
JFK	SJC	1/12/18 18:11	803.79	139.66	5205.6	1	3/21/18 19:17	1	1	1	1	1	0	0
BOS	SJC	12/7/17 18:20	833.15	172.58	5205.6	1	3/24/18 18:23	1	0	1	1	1	0	1
BOS	SJC	12/7/17 18:20	833.15	172.58	5205.6	1	3/24/18 18:23	1	0	1	1	1	0	1
JFK	SJC	12/14/17 17:30	833.59	155.7	5205.6	1	3/27/18 19:17	1	1	1	1	1	0	1
JFK	SJC	12/14/17 17:30	833.59	155.7	5205.6	1	3/27/18 19:17	1	1	1	1	1	0	1
BOS	SJC	12/7/17 18:20	937.12	166.4	5205.6	1	3/24/18 18:23	1	0	1	1	1	0	1
BOS	SJC	12/7/17 18:20	937.12	166.4	5205.6	1	3/24/18 18:23	1	0	1	1	1	0	1
BOS	SJC	12/7/17 18:20	968.31	151.19	5205.6	1	3/24/18 18:23	1	0	1	1	1	0	0
BOS	SJC	12/7/17 18:20	968.31	151.19	5205.6	1	3/24/18 18:23	1	0	1	1	1	0	0
FLL	SJO	12/2/17 11:46	166.63	249.16	5205.6	0	3/28/18 12:27	1	1	1	1	1	1	1
FLL	SJO	12/2/17 11:46	166.63	249.16	5205.6	0	3/28/18 12:27	1	1	1	1	1	1	1
FLL	SJO	2/2/18 12:25	177	139.16	5205.6	0	2/28/18 11:57	1	1	1	1	1	1	1
FLL	SJO	2/2/18 12:25	177	139.16	5205.6	0	2/28/18 11:57	1	1	1	1	1	1	1
FLL	SJO	12/2/17 11:46	216.4	236.16	5205.6	0	3/28/18 12:27	1	1	1	1	1	1	1
FLL	SJO	12/2/17 11:46	216.4	236.16	5205.6	0	3/28/18 12:27	1	1	1	1	1	1	1
MCO	SJO	2/13/18 10:51	278.84	236.16	5205.6	0	3/28/18 10:22	1	1	1	1	0	0	0
MCO	SJO	2/13/18 10:51	278.84	236.16	5205.6	0	3/28/18 10:22	1	1	1	1	0	0	0
MCO	SJO	2/23/18 10:22	293.4	181.16	5205.6	0	3/28/18 10:22	1	1	0	0	0	0	0
MCO	SJO	2/23/18 10:22	293.4	181.16	5205.6	0	3/28/18 10:22	1	1	0	0	0	0	0
FLL	SJO	12/2/17 11:46	326.02	209.16	5205.6	0	3/28/18 12:27	1	1	1	1	1	0	1
FLL	SJO	12/2/17 11:46	326.02	209.16	5205.6	0	3/28/18 12:27	1	1	1	1	1	0	1
MCO	SJO	2/19/18 10:22	364.87	206.16	5205.6	0	3/28/18 10:22	1	1	1	0	0	0	0
MCO	SJO	2/19/18 10:22	364.87	206.16	5205.6	0	3/28/18 10:22	1	1	1	0	0	0	0
FLL	SJO	2/2/18 12:25	424.9	189.16	5205.6	0	3/28/18 12:27	1	1	1	1	1	0	1
FLL	SJO	2/2/18 12:25	424.9	189.16	5205.6	0	3/28/18 12:27	1	1	1	1	1	0	1
STT	SJU	11/30/17 10:30	0	114.2	5205.6	1	3/28/18 16:06	1	1	1	1	1	1	1
STT	SJU	11/30/17 10:30	0	108.2	5205.6	1	3/28/18 16:06	1	1	1	1	1	1	1
STT	SJU	11/30/17 10:30	0	114.2	5205.6	1	3/28/18 16:06	1	1	1	1	1	1	1
STT	SJU	11/30/17 10:30	0	108.2	5205.6	1	3/28/18 16:06	1	1	1	1	1	1	1
STX	SJU	11/30/17 16:25	0	114.2	5205.6	1	3/28/18 14:55	1	1	1	1	1	1	1
STX	SJU	11/30/17 16:25	0	114.2	5205.6	1	3/28/18 14:55	1	1	1	1	1	1	1
STT	SJU	12/2/17 10:33	0	102.2	5205.6	1	3/28/18 16:06	1	1	1	1	1	1	1
STT	SJU	12/2/17 10:33	0	102.2	5205.6	1	3/28/18 16:06	1	1	1	1	1	1	1
STX	SJU	12/2/17 16:25	0	99.2	5205.6	1	3/28/18 14:55	1	1	1	1	1	1	1
STX	SJU	12/2/17 16:25	0	99.2	5205.6	1	3/28/18 14:55	1	1	1	1	1	1	1
STT	SJU	12/6/17 10:33	0	87.2	5205.6	1	3/28/18 16:06	1	1	1	1	1	1	1
STT	SJU	12/6/17 10:33	0	87.2	5205.6	1	3/28/18 16:06	1	1	1	1	1	1	1
SDQ	SJU	11/30/17 7:02	0.22	230.72	5205.6	0	3/27/18 7:05	1	1	1	1	1	1	1
SDQ	SJU	11/30/17 7:02	0.22	230.72	5205.6	0	3/27/18 7:05	1	1	1	1	1	1	1
SDQ	SJU	11/30/17 7:02	0.42	226.72	5205.6	0	3/5/18 7:05	1	1	1	1	1	1	1
SDQ	SJU	11/30/17 7:02	0.42	226.72	5205.6	0	3/5/18 7:05	1	1	1	1	1	1	1
STX	SJU	12/6/17 16:25	0.91	79.2	5205.6	1	3/28/18 14:55	1	1	1	1	1	1	1
STX	SJU	12/6/17 16:25	0.91	79.2	5205.6	1	3/28/18 14:55	1	1	1	1	1	1	1
SDQ	SJU	11/30/17 7:02	1.31	217.12	5205.6	0	3/5/18 7:05	1	1	1	1	1	1	1
